#NO_PRODUCTS, NO_STORES
36,0,39,0,0,0,0,0,0,0,0,0,31,0,10,0,44,0,40,0,2,0,0,46,0,0,0,4,0,0,20,9,0,28,0,0,49,0,39,0,0,0,22,29,0,0,12,2,2,29,
0,0,0,0,0,14,41,4,24,0,38,0,0,12,0,0,0,3,0,0,0,6,0,0,12,14,0,19,0,37,0,38,22,0,0,0,0,24,17,0,25,0,47,15,0,0,39,29,0,35,
0,0,9,0,7,42,0,1,47,0,34,20,0,20,32,25,23,18,39,17,17,40,0,42,0,0,17,18,35,24,0,0,0,42,27,26,0,33,25,0,0,0,30,0,0,31,21,0,0,0,
15,45,29,16,0,43,0,48,10,0,40,35,0,0,0,0,0,0,0,50,29,0,33,34,0,0,34,7,0,10,30,0,34,44,0,0,0,0,27,7,0,0,0,39,8,26,0,0,0,0,
32,0,30,0,1,37,0,0,47,0,23,0,0,0,25,0,0,13,31,6,0,34,29,0,41,0,49,8,0,0,49,0,34,0,19,29,0,0,48,39,0,13,6,8,0,0,0,27,32,50,
0,0,0,0,45,0,0,23,20,13,0,14,0,0,0,0,0,20,0,15,0,1,12,35,32,35,0,0,0,27,9,2,0,0,30,26,18,19,5,33,0,0,0,0,20,32,0,0,0,0,
0,0,8,0,0,6,0,30,0,37,0,47,47,25,0,0,0,0,0,38,35,0,41,21,0,0,0,21,0,12,37,0,33,0,46,5,0,0,47,30,0,0,48,14,43,0,0,0,0,0,
0,2,27,0,1,38,41,14,0,0,41,0,17,0,0,18,7,0,0,0,0,47,0,35,22,25,14,0,0,0,28,5,0,0,37,3,0,4,20,0,0,23,0,14,0,0,0,0,40,0,
0,0,0,0,0,0,0,0,0,0,0,35,5,0,10,0,0,0,44,0,0,23,0,0,0,0,0,0,5,16,0,18,35,2,0,0,48,50,28,22,0,19,44,0,0,31,16,46,0,30,
3,26,44,0,17,31,17,40,0,0,21,0,28,0,6,43,9,49,0,0,30,24,0,16,0,0,26,21,35,0,0,46,40,40,16,0,31,50,5,0,48,0,13,9,0,12,39,0,38,0,
0,17,34,35,0,0,41,4,0,0,0,0,0,0,0,23,12,41,0,40,0,48,39,30,6,50,48,0,0,20,50,29,0,20,0,0,48,19,0,0,35,0,0,0,26,0,12,11,0,0,
0,48,0,0,0,36,0,0,16,6,0,0,0,0,0,0,0,0,0,42,9,0,0,0,0,8,0,0,28,0,1,0,13,1,0,0,30,24,0,25,0,0,0,0,0,0,21,0,0,50,
0,2,33,0,0,28,0,45,0,0,0,47,49,25,0,29,0,38,43,0,27,21,0,0,23,0,2,0,37,0,29,0,0,39,0,0,0,0,0,0,23,0,0,0,19,43,18,50,0,24,
42,0,11,17,6,0,0,42,5,0,0,10,8,0,0,4,0,0,6,0,17,20,0,42,24,49,0,0,23,43,20,46,39,15,0,0,0,20,45,0,0,0,31,34,25,0,28,7,0,32,
20,5,45,0,0,19,16,4,26,48,3,0,38,46,0,0,50,0,0,33,0,34,29,25,0,10,0,38,0,0,0,8,13,0,0,0,0,30,0,17,0,44,0,0,0,0,0,0,0,0,
19,47,0,15,0,0,0,0,0,0,0,0,23,16,0,25,44,19,0,0,43,32,0,1,0,0,23,0,0,0,0,0,0,0,0,10,0,0,38,0,0,45,23,0,7,0,9,0,32,15,
45,49,17,0,0,0,0,33,12,32,34,33,42,20,34,18,36,0,20,0,8,33,17,0,0,19,0,33,47,42,0,7,30,7,25,32,26,43,4,10,49,14,0,4,13,47,13,3,43,0,
0,36,32,0,17,0,11,2,0,42,0,0,0,27,0,0,27,30,0,0,0,20,0,40,0,12,0,0,0,5,0,6,0,32,26,19,0,0,0,40,20,0,0,0,12,1,27,21,9,16,
0,0,19,31,43,0,0,16,0,0,41,22,0,48,0,32,26,38,0,0,9,0,0,44,0,0,0,0,42,1,0,0,0,0,43,0,10,0,42,13,12,31,0,6,0,0,0,25,0,0,
9,0,0,0,0,0,0,35,38,29,0,0,15,0,39,0,9,0,0,32,0,0,0,16,0,8,12,0,0,30,0,48,6,0,27,0,0,0,0,11,0,37,5,0,43,13,20,31,0,0,
29,0,7,0,0,0,0,23,45,48,0,0,7,14,0,0,18,0,0,0,0,46,0,42,30,0,0,14,18,0,7,0,0,0,14,0,0,0,0,35,15,0,5,0,45,0,0,3,0,0,
6,0,5,21,0,13,25,32,0,0,50,33,0,1,0,6,17,0,16,5,6,24,46,14,0,26,27,0,20,13,44,27,0,0,0,0,0,0,0,50,46,0,43,0,0,45,40,19,0,0,
0,18,39,19,0,5,47,29,5,0,10,20,0,4,32,34,0,10,39,0,0,0,10,30,22,0,0,0,47,0,17,38,0,19,6,33,20,0,31,0,0,0,5,0,38,45,39,36,0,5,
33,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,40,0,0,48,0,0,0,0,46,44,0,27,37,12,0,0,27,0,5,41,0,0,11,0,0,0,4,0,0,0,0,0,
0,0,14,24,0,8,0,0,0,14,15,38,0,0,0,0,42,31,35,12,5,3,0,35,0,46,0,0,0,0,0,15,0,11,5,0,41,0,5,45,24,27,0,45,13,0,23,0,0,26,
0,46,0,25,0,0,32,0,31,9,0,8,33,20,44,14,34,3,18,42,0,31,46,0,42,0,0,0,0,6,0,0,0,0,4,0,17,0,14,0,37,19,29,50,12,0,28,0,47,4,
18,0,0,47,0,13,0,31,0,23,9,11,36,8,0,38,43,14,0,0,27,0,13,47,0,13,30,21,42,0,46,5,34,32,17,14,15,0,0,29,3,0,0,0,0,0,39,29,0,0,
0,3,48,0,0,35,0,0,0,42,0,0,11,44,21,0,21,0,42,0,0,0,44,31,0,31,36,0,44,15,5,37,0,0,0,44,0,0,3,20,32,0,39,50,0,0,0,23,11,12,
30,7,0,29,0,8,0,42,28,0,33,0,0,5,0,22,0,10,0,8,0,45,12,0,0,11,0,0,0,0,0,23,0,18,0,0,0,8,12,39,0,30,7,42,11,0,0,27,0,0,
0,0,0,22,0,15,0,38,0,0,15,0,49,0,0,0,15,0,47,17,0,0,0,13,12,5,28,17,0,0,24,0,2,0,0,28,12,0,24,28,0,24,17,0,0,0,0,0,0,0,
17,12,8,0,0,0,0,49,0,25,0,6,0,0,0,0,0,0,30,6,10,34,0,33,30,0,0,0,0,0,30,0,0,0,45,15,49,0,34,46,34,44,0,43,27,0,28,0,0,40,
11,0,0,29,29,0,45,48,0,0,30,0,0,0,38,42,0,39,0,0,45,46,0,38,6,0,24,41,0,17,0,9,50,0,0,30,36,44,0,1,0,0,0,0,0,45,0,0,50,0,
