#NO_PRODUCTS, NO_STORES
0,0,15,0,0,0,49,27,39,26,0,27,23,0,0,0,0,38,29,11,0,0,41,0,10,0,0,0,35,0,0,10,0,37,0,30,36,9,0,35,41,11,5,0,41,1,1,45,0,0,
13,0,5,0,10,0,0,31,0,44,0,31,0,0,0,40,44,25,0,0,12,0,38,0,11,17,0,7,0,0,41,7,37,0,0,0,0,30,0,0,0,0,7,0,0,0,41,28,50,2,
14,24,0,0,0,0,0,0,1,0,0,48,0,16,0,0,19,0,6,0,30,0,40,0,0,5,0,0,37,0,0,0,0,0,0,5,0,20,0,19,17,0,42,30,31,15,41,47,0,0,
0,30,16,0,16,44,0,0,21,49,0,0,0,0,29,47,0,0,0,0,39,13,9,36,0,0,0,42,0,15,0,0,26,0,31,0,15,18,43,20,0,0,29,49,37,0,0,27,24,0,
9,0,32,13,21,0,0,0,0,1,0,0,29,0,14,43,14,0,0,0,13,12,0,7,32,24,30,0,19,0,0,18,0,0,8,41,0,0,17,0,0,1,0,0,35,0,44,34,0,38,
0,31,0,0,0,0,1,18,0,23,25,18,0,0,0,18,9,3,30,1,0,0,20,12,0,0,0,32,0,0,0,8,39,8,0,0,0,3,0,3,19,0,16,33,9,21,0,0,0,0,
0,0,0,0,7,35,0,0,1,0,27,0,0,0,38,0,0,1,0,25,16,34,0,40,0,0,2,0,0,0,0,23,0,0,22,0,7,0,27,44,0,49,0,19,0,20,0,5,38,21,
20,7,18,40,2,31,49,8,50,0,0,33,0,0,6,0,18,44,27,28,13,0,41,22,0,3,0,0,0,0,0,0,2,0,26,0,0,0,1,0,17,3,4,0,46,0,0,0,24,20,
11,0,0,0,0,5,35,0,0,47,50,0,0,0,42,0,0,16,0,0,0,30,33,0,37,41,42,0,21,0,0,47,0,16,12,0,0,0,26,26,9,41,0,0,10,0,18,15,0,43,
38,20,0,0,40,0,0,5,35,18,26,0,24,0,6,0,0,42,0,39,11,0,41,16,0,0,49,35,0,0,36,0,0,7,4,0,18,4,14,0,0,1,14,0,0,0,24,43,0,8,
0,38,37,0,39,31,50,4,2,0,20,0,3,21,27,0,14,0,4,0,0,12,0,0,0,0,50,0,0,0,37,9,0,14,0,0,28,0,0,0,5,0,0,0,0,7,7,0,0,25,
0,38,23,0,0,5,0,0,15,0,15,0,0,0,0,44,23,0,0,0,0,31,3,6,13,13,0,0,0,30,0,45,14,39,0,0,38,21,0,48,24,0,0,21,0,39,0,0,0,1,
0,0,0,0,0,18,37,0,0,0,29,23,0,0,50,11,16,0,32,35,0,0,46,29,0,40,0,36,0,0,14,12,47,32,0,0,0,0,30,0,0,40,0,0,0,0,0,0,0,30,
30,0,4,29,34,0,0,0,41,0,0,0,0,0,23,0,19,0,37,22,0,32,43,46,40,0,13,9,36,11,17,0,36,35,46,6,34,38,0,0,13,0,0,0,32,0,0,0,0,0,
0,0,38,0,0,45,0,0,0,0,7,0,31,0,0,0,0,31,0,10,0,7,0,43,8,0,0,0,15,15,0,0,13,0,0,34,0,0,0,0,0,3,0,0,23,0,2,0,13,0,
0,0,29,0,1,13,0,48,40,8,23,0,10,38,0,15,0,15,38,27,0,0,0,0,4,6,0,0,44,14,11,2,0,21,0,0,0,0,0,0,0,0,38,0,1,23,20,2,0,43,
0,4,0,0,0,0,0,0,0,14,11,23,35,0,0,0,0,25,24,14,0,31,25,22,31,0,17,7,0,11,40,4,35,49,34,0,0,27,0,0,0,0,45,0,0,20,22,0,33,43,
0,18,0,0,27,36,28,0,25,0,0,49,11,13,10,48,0,0,4,0,0,0,0,0,12,0,0,0,0,0,26,7,0,0,10,15,0,0,0,19,29,0,0,35,22,10,10,42,10,0,
17,48,23,0,0,0,0,0,19,27,41,28,11,0,0,14,0,30,0,0,0,0,0,0,24,1,18,42,0,16,0,36,28,0,0,0,22,0,0,0,2,0,0,0,49,0,0,34,33,19,
0,10,0,25,11,0,0,0,2,0,0,2,0,0,22,0,46,30,27,8,0,12,1,0,19,0,42,46,27,0,0,0,38,0,36,0,37,18,6,0,48,0,28,4,42,33,0,0,0,18,
49,40,0,44,14,36,0,0,0,41,39,0,49,0,0,0,17,0,0,9,28,27,19,0,38,0,27,0,15,8,0,0,0,8,0,29,0,1,0,0,0,36,16,20,28,0,0,29,23,15,
29,34,0,42,15,1,0,0,0,0,6,43,13,0,0,35,0,0,28,3,0,39,0,0,0,6,50,26,20,0,25,0,0,37,0,15,21,0,24,0,11,47,22,27,0,0,32,0,26,0,
12,16,44,30,35,10,0,0,5,0,0,0,0,32,0,13,0,44,0,0,35,11,45,0,0,33,0,25,9,0,0,43,0,9,0,0,0,0,41,45,1,24,0,0,32,19,15,39,30,0,
0,20,36,42,0,0,35,40,0,34,0,0,15,23,0,0,0,6,38,0,0,38,29,0,43,16,0,0,37,0,16,47,0,45,35,0,0,0,11,28,0,23,0,0,8,0,44,0,36,0,
21,50,0,33,0,39,0,0,17,0,0,0,0,3,0,0,50,0,0,0,6,22,0,16,0,0,47,23,21,1,32,0,0,0,15,38,5,48,39,0,6,0,27,10,0,29,0,9,15,0,
0,15,15,0,19,0,0,1,19,27,41,49,0,21,24,27,20,0,19,36,3,34,28,36,0,19,9,11,0,33,9,50,21,30,0,0,0,47,0,41,33,2,0,36,6,0,0,0,11,24,
31,21,6,0,48,0,3,22,35,0,0,24,23,0,0,0,0,0,0,0,19,0,0,10,0,2,0,3,0,21,0,0,44,0,13,0,0,48,0,28,32,30,0,0,39,0,48,0,30,0,
11,0,25,0,0,0,0,0,0,0,14,22,0,0,45,0,0,47,33,0,44,48,0,11,33,12,0,0,6,0,0,34,50,19,34,45,0,30,41,0,0,13,38,0,0,0,5,0,0,0,
0,6,0,14,43,0,33,31,0,41,0,0,0,0,38,0,18,0,0,43,11,0,0,21,7,0,11,0,0,44,49,20,0,0,0,0,30,2,0,0,0,28,0,36,32,24,21,0,0,25,
0,34,42,6,18,0,8,36,0,0,0,38,4,0,0,15,0,50,19,20,0,0,9,0,40,35,26,17,42,8,0,0,7,0,0,0,0,0,39,45,3,35,0,0,39,47,0,16,20,46,
42,0,25,19,0,28,0,0,27,10,33,0,4,0,15,0,0,2,0,18,30,0,41,33,8,0,6,0,0,0,0,0,0,21,46,0,6,0,49,1,43,0,0,37,0,4,39,0,0,24,
22,8,0,44,31,15,20,14,0,0,0,0,26,29,0,16,0,20,0,42,21,0,0,16,40,0,0,22,35,0,0,26,0,0,41,30,17,25,0,27,19,50,43,42,48,16,17,10,0,0,
