#NO_PRODUCTS, NO_STORES
37,24,0,21,46,45,0,0,4,0,0,0,18,3,14,0,0,1,41,0,0,0,0,0,0,0,10,46,0,1,40,0,0,19,0,0,21,0,0,0,14,21,0,4,29,0,17,33,0,0,
0,27,34,0,0,23,6,0,14,7,13,0,23,49,35,0,5,5,7,42,0,21,0,8,4,0,15,3,0,0,2,31,0,0,46,26,25,37,5,0,0,30,0,36,0,33,0,0,21,0,
21,0,0,0,0,8,28,13,0,0,34,6,0,0,39,0,0,0,0,17,48,0,0,0,14,4,0,0,0,19,0,0,0,0,22,0,12,50,0,22,40,0,42,22,27,28,25,13,0,0,
33,0,8,0,0,43,42,12,13,34,14,0,0,18,11,0,0,0,31,0,0,0,26,43,0,0,8,0,28,0,29,0,7,0,0,4,50,17,0,0,36,16,50,0,0,0,33,37,47,0,
0,0,0,13,8,0,30,0,22,42,18,12,0,36,0,0,1,0,0,41,48,46,0,0,13,0,15,0,2,6,0,38,40,0,24,12,28,0,24,0,21,0,0,0,45,21,4,0,0,5,
24,0,5,0,0,0,0,32,44,0,21,12,41,0,36,24,0,0,0,0,0,15,38,40,24,0,0,0,0,22,10,48,49,0,13,0,0,0,31,39,0,0,0,35,46,25,50,0,0,15,
0,0,0,31,0,7,0,0,0,13,0,0,36,2,0,41,0,0,0,0,50,0,0,31,49,46,7,0,0,26,45,0,0,0,6,0,0,42,30,28,0,0,0,0,0,0,15,0,0,0,
25,1,0,0,0,47,19,0,5,0,32,18,0,33,27,0,50,50,40,0,7,10,47,23,0,0,0,8,30,0,0,39,0,0,0,38,12,0,0,0,0,24,44,8,0,26,38,15,0,0,
0,18,50,0,0,1,0,1,0,45,17,17,0,0,0,0,28,0,25,48,38,0,0,0,0,7,41,0,31,46,0,0,12,0,0,0,46,0,22,40,23,0,0,13,0,0,0,5,0,26,
33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,22,0,0,10,0,14,28,0,25,50,0,0,5,0,10,0,0,0,17,28,47,15,0,0,0,48,0,0,0,
46,0,45,1,28,0,44,0,0,0,0,27,0,0,0,45,0,0,0,0,9,29,2,0,7,0,17,0,18,24,0,0,0,0,0,0,48,37,3,0,9,23,0,37,38,0,0,15,0,22,
0,26,10,0,0,0,15,11,42,8,5,19,10,50,19,6,38,14,6,0,7,0,36,23,47,0,3,46,0,25,48,35,0,0,0,0,20,0,21,4,0,2,23,0,8,45,10,19,0,0,
0,18,39,22,30,10,0,30,0,0,34,14,0,0,23,3,45,7,0,0,1,0,0,32,0,0,36,25,48,0,15,30,0,0,0,2,0,35,0,0,26,0,20,0,0,25,0,22,24,40,
19,0,0,0,20,1,0,29,27,0,34,41,0,14,15,30,39,46,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,18,42,0,2,0,0,0,13,0,0,0,29,
42,0,0,27,0,0,0,0,30,0,2,32,16,0,1,8,0,0,23,0,13,0,0,27,0,0,0,11,8,18,19,10,11,38,23,4,34,7,0,0,40,47,0,17,38,0,0,7,12,0,
0,0,0,15,7,0,0,46,21,0,0,36,0,0,14,29,18,0,36,0,17,0,0,27,0,0,0,31,0,16,33,0,20,0,0,21,15,0,0,0,13,39,0,0,0,0,0,0,47,1,
9,44,0,29,8,15,11,36,0,0,0,0,0,6,0,26,47,20,12,0,7,31,0,0,49,39,39,42,26,17,0,3,0,0,12,0,15,23,34,0,2,41,4,0,0,0,0,45,13,0,
45,0,46,0,0,0,32,0,0,0,36,0,0,34,44,0,23,0,0,0,50,0,0,38,0,3,0,44,3,13,19,0,0,40,0,16,0,0,16,38,30,0,23,5,17,0,0,0,0,47,
11,0,0,0,39,0,15,20,5,0,22,4,6,15,30,44,0,0,4,0,0,0,0,28,0,0,50,49,0,0,0,0,41,0,47,0,48,27,0,0,0,17,0,36,0,0,25,0,0,42,
0,38,16,28,34,0,0,48,45,33,44,1,0,38,13,26,0,0,0,13,0,0,0,5,50,0,0,0,9,0,0,33,39,37,0,42,0,25,0,11,0,9,0,10,39,38,0,0,0,48,
0,0,17,0,0,0,15,0,42,0,38,0,0,40,14,5,0,0,22,36,22,0,0,0,0,0,6,0,11,44,23,10,23,4,0,24,21,36,0,25,0,22,0,12,2,10,0,0,0,0,
0,16,4,0,41,0,0,25,16,0,39,34,11,45,0,0,7,0,45,0,0,43,0,0,31,2,7,0,0,0,43,0,0,0,0,0,29,0,24,49,2,34,0,36,49,0,0,22,32,0,
22,0,42,0,0,0,1,11,0,0,12,45,16,0,0,0,34,0,0,0,2,0,0,1,0,0,0,9,0,4,39,0,27,29,36,0,16,5,0,3,0,27,30,2,12,11,0,38,40,16,
14,0,24,0,32,0,44,10,0,0,0,3,30,0,0,31,20,12,26,13,0,0,0,0,7,0,9,34,6,0,0,0,46,0,0,0,0,17,0,0,10,0,29,28,0,39,0,0,49,45,
0,0,0,0,44,0,41,42,13,39,9,0,8,0,0,16,0,0,0,34,37,0,0,30,0,27,0,24,16,36,0,6,4,0,0,0,14,41,27,0,2,0,20,31,4,0,8,23,14,32,
0,45,8,0,49,9,0,0,0,6,9,0,0,0,0,0,44,0,23,19,0,49,0,24,0,45,0,47,0,25,0,0,0,0,0,6,0,0,0,0,25,14,0,10,0,10,0,0,0,22,
29,36,11,0,33,0,42,0,0,0,4,11,0,47,15,29,0,24,0,0,0,0,0,12,18,21,0,31,27,6,0,25,0,0,16,49,0,0,35,0,35,0,36,22,28,0,0,0,46,0,
0,0,26,0,25,0,30,0,39,36,0,20,25,0,0,30,13,0,0,8,42,0,0,0,35,0,36,0,0,0,0,10,0,49,45,13,0,0,0,45,13,0,0,10,20,5,0,0,0,0,
0,42,0,0,28,0,0,0,9,0,2,50,47,0,0,11,0,14,0,0,25,0,1,29,0,32,22,35,0,0,45,0,0,23,0,24,0,0,3,0,0,0,0,49,20,0,0,0,46,0,
0,6,12,0,0,6,41,45,0,0,21,38,0,0,20,0,46,13,32,29,16,0,2,0,0,35,0,0,0,0,0,38,23,0,0,47,48,0,0,0,10,37,30,0,8,0,0,15,4,0,
0,0,0,13,15,0,0,0,0,0,0,0,16,20,3,34,0,28,0,25,12,14,0,0,5,0,0,19,35,0,6,0,0,21,0,27,33,0,0,25,0,0,37,0,41,49,0,12,0,0,
0,4,28,0,0,0,19,3,0,0,2,22,17,0,7,5,0,42,37,0,49,0,0,45,37,0,0,22,4,0,28,43,2,0,10,0,0,0,43,6,0,23,1,0,0,5,6,0,18,34,
