#NO_PRODUCTS, NO_STORES
0,40,0,50,20,16,0,15,0,47,0,29,45,0,0,40,38,47,2,50,16,2,0,3,3,4,23,14,19,0,17,32,0,0,8,0,32,25,45,20,0,5,0,17,18,2,34,5,0,33,
38,44,0,24,14,32,0,31,14,0,0,0,0,19,0,0,28,29,0,0,49,47,0,3,28,0,14,39,0,0,16,19,48,0,0,0,0,39,15,31,0,0,0,0,0,0,50,0,44,1,
19,15,0,15,44,41,30,0,0,0,27,0,17,21,0,0,44,0,0,0,30,47,0,0,0,31,0,0,12,0,48,24,0,0,0,0,26,0,0,0,0,0,0,0,0,1,45,0,36,0,
45,20,0,41,20,0,0,0,40,7,26,0,0,0,0,39,0,0,38,9,35,0,0,36,5,46,38,0,0,0,20,0,27,0,0,0,30,14,29,45,0,49,0,3,37,8,39,0,9,0,
49,0,35,0,0,24,0,20,20,0,0,30,9,0,31,14,27,0,20,8,0,7,0,46,41,45,0,0,0,29,29,31,23,28,0,15,26,16,6,34,48,32,3,0,16,0,0,7,0,0,
0,0,25,0,12,23,0,2,0,20,0,0,0,12,8,9,0,0,0,0,16,36,0,0,15,21,13,16,0,9,39,0,0,0,17,18,0,0,7,16,22,37,0,6,23,0,0,20,17,45,
0,0,0,0,0,32,0,7,0,33,50,0,9,0,46,0,1,23,0,0,23,0,0,0,49,0,4,0,0,23,0,47,30,0,0,0,0,0,0,9,0,46,0,0,0,26,36,0,2,0,
27,0,0,28,38,0,20,0,23,5,39,0,0,15,0,0,0,0,11,47,48,45,0,22,0,18,0,0,0,0,28,0,0,6,12,0,0,0,0,0,0,9,6,39,47,0,12,0,0,11,
37,10,0,32,18,0,0,25,30,34,0,45,0,46,0,0,0,0,38,0,18,41,15,23,0,44,0,0,0,40,0,0,0,0,0,31,0,41,0,44,0,0,48,0,5,0,29,0,0,0,
0,44,39,15,0,39,47,23,20,0,17,0,5,27,0,0,2,8,0,0,20,41,3,0,32,35,42,0,7,0,46,0,0,32,0,14,49,9,10,0,0,0,0,34,0,43,7,11,0,27,
32,0,38,36,0,25,29,33,48,31,23,0,18,13,36,34,0,39,0,5,0,0,0,0,39,12,33,0,38,0,0,0,34,46,0,0,0,0,0,0,30,0,0,20,43,38,29,16,0,0,
6,0,0,0,49,0,28,0,0,27,44,5,4,43,0,35,26,33,21,14,0,22,0,0,40,30,0,0,4,42,0,39,0,0,27,0,31,0,0,15,0,0,37,0,6,26,0,0,0,0,
2,35,0,0,36,0,0,0,0,41,0,0,22,0,2,48,0,0,22,0,0,0,11,27,0,0,7,47,0,48,0,35,49,36,3,14,0,43,0,7,4,0,0,26,0,15,14,0,26,0,
0,0,46,29,42,13,24,0,0,13,27,0,0,16,0,45,16,0,0,20,0,5,0,0,49,0,3,0,0,0,33,0,14,11,0,8,0,0,3,49,0,49,45,35,0,14,0,0,0,0,
4,15,0,24,0,31,0,0,0,0,0,49,34,0,0,0,0,0,0,5,0,38,0,0,0,31,41,15,0,0,0,18,0,20,0,0,0,15,11,35,0,0,0,0,0,0,0,31,6,0,
10,19,16,18,37,0,0,8,0,0,0,0,0,0,0,42,35,11,2,0,0,0,33,7,0,49,47,0,4,0,15,10,0,23,33,9,33,0,13,0,0,0,23,4,22,5,39,13,0,0,
0,0,12,14,31,18,0,0,0,18,0,10,44,0,41,4,3,16,0,36,45,0,1,27,38,34,36,0,40,35,0,11,0,40,0,9,0,0,21,9,37,0,0,25,24,38,12,0,0,0,
25,0,30,0,0,0,28,27,20,0,13,38,0,0,0,28,22,46,0,36,0,44,0,46,0,0,7,0,48,45,0,37,17,0,0,0,0,32,37,0,0,0,0,0,12,29,0,0,23,0,
0,0,0,5,2,0,0,4,0,0,13,0,40,39,26,42,42,0,0,0,7,0,0,36,20,0,0,0,22,6,0,40,0,0,0,0,13,0,41,0,11,27,27,0,43,11,39,3,50,5,
0,0,30,9,0,0,0,36,0,18,10,45,36,21,49,0,31,40,1,0,45,0,0,0,7,47,0,0,37,2,6,0,45,0,13,0,0,31,0,8,0,0,46,0,0,0,29,0,0,0,
39,50,0,0,0,0,20,0,36,0,0,0,0,0,24,0,10,0,0,45,0,37,42,20,7,5,0,0,24,29,35,34,17,26,4,41,0,41,0,2,0,0,0,8,0,0,11,0,2,35,
0,0,39,30,0,22,42,26,36,0,30,0,0,0,34,10,0,0,0,0,0,25,0,11,15,0,0,14,0,0,0,0,0,0,45,0,0,1,0,26,0,0,48,0,0,50,0,0,0,5,
29,0,0,38,0,47,21,0,20,0,16,50,27,23,38,0,22,45,0,0,0,0,27,24,0,36,0,0,5,49,35,0,0,25,0,0,0,14,0,2,0,0,14,7,0,0,0,0,28,0,
48,23,35,0,0,25,0,34,31,47,0,0,30,4,4,6,0,0,36,26,30,27,0,21,47,0,0,9,10,45,14,0,34,30,0,0,31,0,0,0,15,1,6,0,16,25,7,5,0,0,
6,0,27,1,0,40,29,0,4,0,0,0,28,0,0,0,0,0,21,0,44,47,25,36,0,0,0,0,0,3,29,41,0,0,1,0,0,13,0,0,0,0,38,25,0,3,0,0,0,41,
48,48,21,0,0,0,0,44,0,0,28,0,0,16,0,0,0,0,13,0,13,17,32,14,16,49,19,0,22,37,0,0,0,0,0,18,41,11,15,29,0,0,0,0,12,25,0,15,0,0,
6,47,0,41,0,44,0,5,0,33,10,37,0,0,16,5,0,0,22,0,0,30,45,0,21,0,20,0,4,43,30,41,0,0,33,0,0,0,8,0,0,0,0,33,35,7,18,0,0,24,
27,0,20,22,38,0,0,0,0,35,18,0,17,41,0,14,44,35,0,0,33,0,31,17,0,6,42,0,31,0,39,20,0,0,1,0,0,23,34,44,26,13,0,0,0,8,39,0,0,40,
13,0,31,43,0,15,0,0,41,0,21,38,20,20,0,0,32,50,10,0,0,0,7,0,0,0,43,0,23,10,14,31,40,0,0,0,17,0,16,48,50,38,12,0,39,39,45,1,15,29,
0,1,32,43,0,34,2,6,49,39,14,34,5,42,0,18,42,0,0,46,0,12,6,0,0,15,0,43,0,15,0,0,0,16,0,14,47,4,0,5,0,9,27,0,15,0,0,0,0,0,
37,0,0,0,0,0,0,0,20,42,5,13,0,42,18,39,49,0,46,0,19,0,0,0,47,42,25,0,0,21,31,48,0,40,33,49,35,20,0,5,0,0,39,0,31,16,15,0,0,46,
46,14,0,22,42,0,14,34,24,31,14,20,0,22,45,0,31,0,40,0,0,40,0,45,20,0,12,0,0,0,32,48,0,48,2,0,1,48,48,0,0,47,0,0,0,0,20,0,0,0,
