#NO_PRODUCTS, NO_STORES
34,0,0,0,0,35,0,0,0,0,27,2,0,23,48,8,6,0,46,22,48,0,22,0,0,0,27,0,38,0,40,0,5,33,1,0,0,0,0,0,0,36,5,0,17,41,0,36,40,50,
29,0,9,9,44,46,38,45,19,0,0,21,48,21,6,0,39,0,0,10,24,39,50,18,0,35,15,0,41,0,0,41,44,0,4,6,17,36,17,0,3,0,0,36,30,1,47,20,0,0,
8,7,0,20,4,7,0,0,0,0,0,0,0,32,42,23,50,12,19,0,0,4,22,48,24,0,0,19,0,10,0,0,0,31,0,19,29,28,14,0,0,0,0,2,0,0,20,34,17,13,
0,0,8,13,0,0,44,47,0,0,8,0,0,0,0,0,41,0,8,0,37,11,0,0,6,0,0,22,0,0,0,21,0,24,0,1,5,30,31,0,49,0,0,39,34,0,7,0,0,19,
0,17,0,12,38,30,10,20,0,29,16,15,0,0,0,0,0,0,0,20,0,20,44,10,9,0,0,17,48,0,37,11,0,0,0,30,0,0,0,18,16,20,18,0,40,36,0,24,37,16,
0,0,18,27,35,7,0,13,34,0,44,0,14,45,0,0,8,0,12,0,0,9,42,0,16,0,0,33,10,44,0,28,50,12,7,0,0,0,0,0,0,0,0,0,33,0,0,0,25,25,
24,14,0,50,0,19,11,0,0,2,42,0,0,50,0,0,0,0,0,1,0,0,11,38,0,12,0,32,0,0,0,8,30,25,29,49,0,0,0,23,0,0,42,3,35,0,0,47,43,44,
28,49,0,27,0,1,35,13,0,0,17,0,40,47,8,0,0,0,33,0,0,0,25,24,0,27,49,27,0,15,38,44,33,0,19,0,0,11,0,39,1,41,0,42,0,0,0,0,0,37,
30,0,0,0,35,0,0,3,0,0,36,0,35,0,37,24,47,24,22,0,0,0,2,37,41,27,0,0,0,16,25,0,41,36,50,33,5,0,0,0,0,28,27,10,47,3,0,0,0,23,
30,0,50,27,46,0,28,13,0,42,46,0,0,0,22,0,0,0,0,25,0,0,40,23,23,0,25,10,0,9,19,43,13,0,0,0,25,0,0,0,0,0,50,25,0,0,0,23,0,25,
15,0,0,46,50,50,49,0,22,0,0,0,26,0,0,40,0,0,0,0,0,46,33,34,38,43,0,9,0,14,0,0,0,25,23,0,0,0,44,0,3,50,0,0,0,36,28,0,0,0,
0,39,0,0,9,0,50,0,31,0,31,48,0,0,15,38,0,0,42,0,0,11,0,30,25,0,0,0,0,48,1,0,0,6,47,0,35,42,12,24,49,0,33,40,0,0,20,0,31,31,
0,18,7,0,0,0,0,0,0,34,0,38,12,0,28,30,0,0,0,15,0,0,25,0,0,38,11,0,47,43,5,0,0,0,0,29,32,5,0,0,6,0,0,0,50,0,43,28,10,15,
0,0,22,20,0,0,0,0,0,42,0,45,23,0,1,25,0,1,0,3,0,0,0,50,46,0,0,15,0,42,0,0,0,10,25,0,0,0,16,32,7,37,0,0,7,0,6,22,0,4,
46,41,0,0,7,0,9,11,0,32,0,0,14,0,0,27,0,0,0,29,0,0,8,0,36,0,0,31,0,45,20,0,0,50,40,50,35,0,45,38,0,0,0,0,0,13,0,18,0,30,
50,0,0,0,0,37,1,44,0,0,0,0,48,0,0,0,0,39,0,46,37,30,42,36,30,4,18,10,14,28,0,30,0,43,0,0,0,2,23,0,23,0,0,13,39,0,48,0,0,0,
0,0,0,37,5,0,0,0,0,0,0,0,7,0,0,0,0,19,0,1,15,0,0,0,28,42,0,0,0,0,0,0,0,0,0,0,30,0,31,0,4,22,39,15,42,40,0,18,0,38,
0,49,0,0,50,50,0,0,0,40,36,23,0,0,0,0,46,0,3,0,0,29,16,0,0,24,38,0,0,36,0,0,0,28,0,0,13,46,0,22,0,0,0,0,10,0,0,40,0,20,
45,49,0,44,0,0,41,0,24,0,45,12,6,0,0,47,0,27,0,11,0,47,0,1,10,47,0,0,37,40,0,35,0,0,0,10,15,44,0,4,0,0,25,0,0,33,0,11,12,0,
42,29,0,35,0,0,0,0,36,7,0,45,18,0,0,0,26,2,19,20,29,34,0,50,0,22,0,41,31,0,43,18,6,41,0,11,0,0,0,44,20,0,0,49,0,0,24,0,0,0,
16,0,0,40,7,38,20,0,0,24,24,29,30,0,0,0,0,19,37,0,13,14,21,16,0,28,18,0,0,0,12,39,37,45,0,19,0,21,0,0,40,29,3,0,0,13,9,0,0,11,
34,0,6,6,0,15,6,0,0,0,14,0,37,0,0,0,11,39,0,47,0,34,0,18,0,9,4,0,0,25,11,50,0,0,35,27,19,0,0,0,47,0,31,0,2,0,24,11,0,35,
5,43,29,0,0,49,0,0,0,24,8,0,0,0,0,26,38,2,33,21,48,0,0,40,47,2,12,0,0,0,15,0,9,30,26,25,0,0,0,16,16,0,0,35,0,0,4,34,15,26,
0,7,0,0,0,0,28,0,25,0,0,24,32,34,0,0,48,14,0,15,0,25,22,11,0,46,0,7,0,34,0,37,0,42,42,47,47,18,0,0,45,0,33,28,0,0,0,0,0,29,
0,0,6,0,0,0,0,0,0,22,14,0,0,11,50,0,19,0,1,0,0,0,32,47,0,0,28,12,2,0,0,19,42,0,0,19,36,0,5,24,0,0,28,22,0,0,28,2,14,39,
0,44,0,46,0,2,0,0,48,0,30,41,25,43,0,42,35,12,0,0,0,44,14,0,0,40,12,5,18,0,50,16,12,35,49,38,23,0,1,0,25,18,34,6,12,0,38,0,36,50,
41,0,0,21,8,18,0,4,0,15,41,50,13,29,22,0,0,0,32,34,0,0,31,0,31,49,0,0,20,0,0,40,0,44,42,0,13,0,0,40,0,0,0,33,30,32,0,23,30,0,
0,46,0,9,0,0,32,0,0,44,0,26,0,45,37,37,0,13,16,47,0,31,0,47,0,6,21,18,0,0,0,26,24,36,0,0,29,0,0,0,50,0,47,0,0,0,15,0,0,0,
48,0,0,0,35,44,28,0,0,35,23,31,0,0,30,46,0,13,0,0,0,34,0,0,48,22,15,0,0,0,0,0,0,0,0,30,17,42,3,0,45,49,0,18,11,0,0,0,0,0,
0,31,0,43,33,0,39,21,0,0,43,31,0,0,33,5,34,0,3,5,40,34,0,0,0,0,0,49,0,23,0,0,34,0,21,0,19,42,20,0,0,1,0,0,0,37,24,33,0,0,
4,0,0,0,27,13,36,16,26,0,36,37,0,0,48,0,9,0,46,0,36,7,0,0,0,3,21,0,0,42,0,35,36,17,48,0,32,3,0,44,0,41,0,0,0,46,0,19,45,36,
0,0,0,30,0,0,0,0,0,0,0,15,0,0,0,0,44,0,14,0,0,0,35,11,0,0,12,0,26,8,17,43,0,0,5,33,9,0,0,15,0,13,7,0,45,2,13,4,6,9,
