#NO_PRODUCTS, NO_STORES
0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 25.0, 12.0, 29.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 11.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.0, 0.0, 0.0, 0.0, 0.0, 49.0, 0.0, 36.0, 34.0, 0.0, 0.0, 26.0, 18.0, 46.0, 
32.0, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 29.0, 0.0, 0.0, 0.0, 44.0, 0.0, 0.0, 0.0, 47.0, 0.0, 19.0, 29.0, 28.0, 0.0, 0.0, 42.0, 0.0, 0.0, 28.0, 0.0, 0.0, 47.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.0, 0.0, 0.0, 0.0, 45.0, 43.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 20.0, 37.0, 34.0, 0.0, 0.0, 11.0, 0.0, 6.0, 0.0, 16.0, 7.0, 0.0, 0.0, 0.0, 19.0, 1.0, 0.0, 0.0, 
17.0, 15.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 30.0, 0.0, 0.0, 0.0, 40.0, 20.0, 0.0, 12.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 35.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.0, 45.0, 45.0, 13.0, 0.0, 0.0, 16.0, 0.0, 0.0, 42.0, 0.0, 0.0, 0.0, 
36.0, 0.0, 48.0, 0.0, 17.0, 46.0, 8.0, 0.0, 35.0, 0.0, 39.0, 0.0, 0.0, 0.0, 42.0, 16.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 31.0, 37.0, 30.0, 0.0, 0.0, 16.0, 0.0, 0.0, 41.0, 34.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 2.0, 47.0, 0.0, 0.0, 4.0, 0.0, 36.0, 35.0, 0.0, 0.0, 38.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 44.0, 0.0, 0.0, 5.0, 37.0, 0.0, 0.0, 0.0, 19.0, 0.0, 40.0, 45.0, 0.0, 48.0, 32.0, 45.0, 0.0, 5.0, 0.0, 49.0, 44.0, 21.0, 0.0, 14.0, 28.0, 0.0, 0.0, 21.0, 22.0, 0.0, 6.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 46.0, 39.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 29.0, 11.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 36.0, 35.0, 0.0, 40.0, 0.0, 24.0, 24.0, 0.0, 26.0, 0.0, 44.0, 0.0, 0.0, 0.0, 0.0, 29.0, 49.0, 30.0, 0.0, 13.0, 16.0, 12.0, 6.0, 34.0, 0.0, 0.0, 0.0, 2.0, 0.0, 26.0, 23.0, 0.0, 
0.0, 0.0, 50.0, 22.0, 0.0, 0.0, 22.0, 26.0, 0.0, 17.0, 0.0, 21.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 0.0, 0.0, 0.0, 37.0, 0.0, 21.0, 49.0, 0.0, 39.0, 0.0, 0.0, 38.0, 0.0, 21.0, 0.0, 0.0, 0.0, 36.0, 0.0, 0.0, 0.0, 45.0, 16.0, 0.0, 0.0, 0.0, 2.0, 6.0, 0.0, 
0.0, 12.0, 21.0, 0.0, 0.0, 0.0, 0.0, 36.0, 6.0, 0.0, 36.0, 38.0, 3.0, 25.0, 0.0, 35.0, 39.0, 42.0, 0.0, 0.0, 22.0, 0.0, 0.0, 35.0, 45.0, 0.0, 0.0, 0.0, 38.0, 3.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 17.0, 7.0, 21.0, 11.0, 8.0, 0.0, 18.0, 
18.0, 0.0, 0.0, 40.0, 0.0, 10.0, 0.0, 4.0, 21.0, 42.0, 0.0, 0.0, 0.0, 0.0, 44.0, 45.0, 0.0, 0.0, 0.0, 28.0, 28.0, 0.0, 16.0, 0.0, 0.0, 0.0, 9.0, 0.0, 16.0, 9.0, 0.0, 0.0, 8.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.0, 35.0, 18.0, 0.0, 0.0, 0.0, 0.0, 36.0, 
0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 20.0, 0.0, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 42.0, 0.0, 34.0, 0.0, 27.0, 0.0, 0.0, 0.0, 43.0, 33.0, 9.0, 22.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 21.0, 18.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 3.0, 0.0, 28.0, 50.0, 40.0, 0.0, 0.0, 0.0, 0.0, 25.0, 48.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 46.0, 0.0, 9.0, 0.0, 0.0, 8.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.0, 0.0, 0.0, 42.0, 28.0, 43.0, 46.0, 48.0, 0.0, 11.0, 32.0, 6.0, 0.0, 38.0, 34.0, 
13.0, 34.0, 0.0, 0.0, 31.0, 0.0, 0.0, 34.0, 37.0, 8.0, 0.0, 0.0, 24.0, 20.0, 0.0, 32.0, 0.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 28.0, 12.0, 0.0, 34.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 2.0, 0.0, 13.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 26.0, 0.0, 
0.0, 49.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 42.0, 17.0, 4.0, 0.0, 31.0, 0.0, 20.0, 45.0, 0.0, 4.0, 21.0, 0.0, 0.0, 0.0, 14.0, 0.0, 31.0, 21.0, 0.0, 9.0, 24.0, 0.0, 0.0, 0.0, 0.0, 49.0, 0.0, 0.0, 0.0, 36.0, 0.0, 0.0, 1.0, 49.0, 0.0, 0.0, 44.0, 0.0, 0.0, 0.0, 45.0, 
27.0, 0.0, 0.0, 0.0, 13.0, 0.0, 25.0, 43.0, 49.0, 1.0, 0.0, 0.0, 0.0, 0.0, 36.0, 43.0, 0.0, 0.0, 0.0, 0.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 28.0, 0.0, 0.0, 25.0, 41.0, 0.0, 17.0, 21.0, 0.0, 0.0, 0.0, 0.0, 4.0, 49.0, 0.0, 33.0, 0.0, 0.0, 23.0, 0.0, 31.0, 
32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.0, 27.0, 35.0, 25.0, 0.0, 0.0, 0.0, 0.0, 17.0, 48.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 28.0, 32.0, 0.0, 0.0, 0.0, 0.0, 30.0, 34.0, 0.0, 0.0, 22.0, 0.0, 22.0, 0.0, 0.0, 48.0, 0.0, 0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1.0, 50.0, 0.0, 0.0, 35.0, 0.0, 14.0, 0.0, 0.0, 41.0, 39.0, 0.0, 0.0, 0.0, 11.0, 38.0, 0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.0, 0.0, 0.0, 40.0, 0.0, 22.0, 4.0, 28.0, 0.0, 37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.0, 26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 
43.0, 0.0, 0.0, 43.0, 0.0, 16.0, 0.0, 0.0, 38.0, 0.0, 0.0, 30.0, 0.0, 0.0, 47.0, 37.0, 18.0, 2.0, 40.0, 37.0, 0.0, 46.0, 0.0, 0.0, 37.0, 25.0, 0.0, 0.0, 40.0, 50.0, 0.0, 35.0, 0.0, 17.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 36.0, 0.0, 0.0, 0.0, 19.0, 0.0, 0.0, 
0.0, 22.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.0, 22.0, 6.0, 0.0, 0.0, 22.0, 40.0, 0.0, 39.0, 6.0, 26.0, 15.0, 1.0, 0.0, 34.0, 0.0, 0.0, 44.0, 0.0, 0.0, 48.0, 37.0, 0.0, 0.0, 26.0, 0.0, 0.0, 16.0, 0.0, 48.0, 11.0, 0.0, 13.0, 0.0, 0.0, 14.0, 48.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 12.0, 0.0, 47.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 16.0, 0.0, 0.0, 5.0, 0.0, 0.0, 28.0, 20.0, 50.0, 41.0, 0.0, 46.0, 0.0, 0.0, 0.0, 0.0, 25.0, 27.0, 16.0, 0.0, 36.0, 22.0, 50.0, 43.0, 0.0, 7.0, 0.0, 0.0, 
36.0, 32.0, 0.0, 0.0, 0.0, 17.0, 0.0, 10.0, 0.0, 0.0, 0.0, 42.0, 15.0, 0.0, 39.0, 14.0, 39.0, 42.0, 0.0, 0.0, 0.0, 0.0, 46.0, 16.0, 0.0, 0.0, 0.0, 37.0, 0.0, 13.0, 46.0, 0.0, 10.0, 0.0, 15.0, 6.0, 0.0, 0.0, 20.0, 26.0, 11.0, 1.0, 20.0, 24.0, 31.0, 0.0, 0.0, 0.0, 33.0, 0.0, 
27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 0.0, 0.0, 0.0, 0.0, 50.0, 37.0, 16.0, 0.0, 0.0, 11.0, 0.0, 15.0, 35.0, 38.0, 13.0, 0.0, 49.0, 0.0, 29.0, 0.0, 0.0, 16.0, 0.0, 0.0, 50.0, 43.0, 0.0, 0.0, 0.0, 29.0, 0.0, 20.0, 0.0, 0.0, 0.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 45.0, 3.0, 17.0, 0.0, 48.0, 0.0, 0.0, 0.0, 21.0, 39.0, 0.0, 18.0, 0.0, 0.0, 48.0, 49.0, 23.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 4.0, 0.0, 47.0, 0.0, 3.0, 46.0, 0.0, 0.0, 28.0, 0.0, 29.0, 0.0, 0.0, 28.0, 30.0, 0.0, 16.0, 0.0, 14.0, 0.0, 0.0, 
0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 31.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 33.0, 0.0, 0.0, 20.0, 10.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 46.0, 0.0, 29.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 35.0, 26.0, 0.0, 2.0, 0.0, 29.0, 31.0, 0.0, 0.0, 0.0, 7.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 0.0, 33.0, 0.0, 5.0, 0.0, 35.0, 18.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.0, 0.0, 0.0, 0.0, 0.0, 38.0, 0.0, 22.0, 0.0, 40.0, 25.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 35.0, 4.0, 40.0, 0.0, 0.0, 27.0, 0.0, 4.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 48.0, 0.0, 39.0, 0.0, 25.0, 0.0, 0.0, 0.0, 7.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 40.0, 19.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 32.0, 0.0, 34.0, 16.0, 24.0, 41.0, 46.0, 0.0, 0.0, 7.0, 23.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 16.0, 1.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 17.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0, 18.0, 27.0, 0.0, 0.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.0, 29.0, 1.0, 43.0, 0.0, 0.0, 23.0, 19.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
16.0, 0.0, 9.0, 0.0, 12.0, 35.0, 0.0, 49.0, 0.0, 45.0, 0.0, 0.0, 18.0, 19.0, 27.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 36.0, 1.0, 0.0, 27.0, 0.0, 0.0, 46.0, 0.0, 19.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 30.0, 24.0, 11.0, 7.0, 0.0, 0.0, 4.0, 0.0, 9.0, 22.0, 
0.0, 0.0, 0.0, 35.0, 0.0, 0.0, 24.0, 41.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.0, 0.0, 0.0, 0.0, 36.0, 1.0, 0.0, 2.0, 0.0, 19.0, 0.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 45.0, 27.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.0, 21.0, 18.0, 21.0, 0.0, 14.0, 
12.0, 3.0, 0.0, 1.0, 14.0, 0.0, 16.0, 0.0, 30.0, 0.0, 21.0, 0.0, 0.0, 1.0, 16.0, 37.0, 0.0, 0.0, 34.0, 3.0, 7.0, 0.0, 0.0, 0.0, 0.0, 48.0, 0.0, 0.0, 29.0, 4.0, 21.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 0.0, 0.0, 23.0, 0.0, 45.0, 0.0, 20.0, 49.0, 0.0, 17.0, 0.0, 0.0, 
43.0, 0.0, 2.0, 0.0, 28.0, 47.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.0, 15.0, 0.0, 0.0, 40.0, 0.0, 0.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 16.0, 0.0, 26.0, 0.0, 6.0, 0.0, 18.0, 0.0, 36.0, 27.0, 9.0, 47.0, 0.0, 0.0, 0.0, 27.0, 12.0, 0.0, 1.0, 47.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 30.0, 3.0, 0.0, 26.0, 29.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 23.0, 0.0, 10.0, 0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 12.0, 0.0, 23.0, 0.0, 10.0, 9.0, 24.0, 5.0, 0.0, 0.0, 10.0, 0.0, 44.0, 
0.0, 46.0, 0.0, 0.0, 28.0, 0.0, 34.0, 0.0, 35.0, 50.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 37.0, 0.0, 0.0, 0.0, 0.0, 48.0, 0.0, 0.0, 0.0, 41.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 24.0, 0.0, 28.0, 0.0, 0.0, 31.0, 0.0, 33.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 
43.0, 0.0, 0.0, 29.0, 0.0, 0.0, 19.0, 48.0, 0.0, 12.0, 0.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.0, 0.0, 42.0, 49.0, 13.0, 4.0, 0.0, 0.0, 45.0, 0.0, 36.0, 11.0, 0.0, 0.0, 0.0, 50.0, 5.0, 24.0, 0.0, 1.0, 0.0, 8.0, 43.0, 0.0, 3.0, 47.0, 0.0, 0.0, 25.0, 0.0, 0.0, 
0.0, 43.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.0, 3.0, 0.0, 48.0, 27.0, 26.0, 0.0, 0.0, 0.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 14.0, 31.0, 1.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 41.0, 23.0, 0.0, 12.0, 0.0, 0.0, 49.0, 0.0, 0.0, 4.0, 0.0, 33.0, 0.0, 
0.0, 0.0, 49.0, 20.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.0, 0.0, 6.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 30.0, 0.0, 28.0, 0.0, 6.0, 12.0, 0.0, 5.0, 33.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 37.0, 12.0, 47.0, 37.0, 0.0, 33.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 46.0, 1.0, 0.0, 27.0, 0.0, 0.0, 0.0, 10.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 1.0, 16.0, 0.0, 0.0, 32.0, 0.0, 0.0, 24.0, 0.0, 0.0, 12.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.0, 0.0, 0.0, 2.0, 0.0, 0.0, 27.0, 0.0, 0.0, 41.0, 28.0, 0.0, 32.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 1.0, 0.0, 0.0, 7.0, 0.0, 0.0, 19.0, 0.0, 30.0, 21.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 44.0, 0.0, 0.0, 1.0, 41.0, 
0.0, 24.0, 0.0, 25.0, 23.0, 12.0, 48.0, 29.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 19.0, 0.0, 0.0, 8.0, 0.0, 21.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 48.0, 50.0, 0.0, 0.0, 0.0, 41.0, 0.0, 25.0, 11.0, 30.0, 43.0, 10.0, 34.0, 
0.0, 50.0, 39.0, 0.0, 10.0, 0.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 0.0, 0.0, 49.0, 4.0, 0.0, 0.0, 0.0, 0.0, 29.0, 0.0, 31.0, 0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.0, 0.0, 0.0, 45.0, 0.0, 
0.0, 0.0, 0.0, 1.0, 36.0, 35.0, 3.0, 0.0, 0.0, 0.0, 0.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 5.0, 0.0, 16.0, 0.0, 0.0, 2.0, 0.0, 39.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 19.0, 47.0, 0.0, 0.0, 0.0, 43.0, 42.0, 
19.0, 0.0, 0.0, 0.0, 9.0, 0.0, 7.0, 28.0, 0.0, 2.0, 9.0, 0.0, 40.0, 0.0, 25.0, 0.0, 30.0, 0.0, 13.0, 46.0, 0.0, 23.0, 46.0, 0.0, 38.0, 0.0, 10.0, 30.0, 27.0, 15.0, 0.0, 0.0, 0.0, 13.0, 0.0, 14.0, 0.0, 0.0, 45.0, 31.0, 11.0, 20.0, 50.0, 15.0, 0.0, 0.0, 32.0, 44.0, 0.0, 0.0, 
16.0, 0.0, 43.0, 0.0, 17.0, 26.0, 0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 50.0, 32.0, 0.0, 0.0, 0.0, 49.0, 0.0, 0.0, 0.0, 49.0, 0.0, 0.0, 33.0, 35.0, 0.0, 0.0, 0.0, 0.0, 24.0, 0.0, 23.0, 0.0, 30.0, 0.0, 0.0, 1.0, 22.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 36.0, 0.0, 38.0, 21.0, 0.0, 
0.0, 50.0, 0.0, 14.0, 9.0, 0.0, 0.0, 19.0, 41.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 41.0, 27.0, 0.0, 40.0, 0.0, 13.0, 2.0, 0.0, 0.0, 0.0, 43.0, 12.0, 0.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
38.0, 0.0, 30.0, 22.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 32.0, 0.0, 0.0, 0.0, 23.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 41.0, 44.0, 25.0, 0.0, 12.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.0, 0.0, 0.0, 35.0, 
49.0, 22.0, 0.0, 46.0, 3.0, 42.0, 12.0, 0.0, 0.0, 24.0, 0.0, 36.0, 0.0, 48.0, 6.0, 0.0, 11.0, 0.0, 8.0, 0.0, 21.0, 0.0, 34.0, 18.0, 36.0, 17.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 17.0, 39.0, 0.0, 0.0, 35.0, 0.0, 16.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 22.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 24.0, 44.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 45.0, 12.0, 0.0, 40.0, 0.0, 5.0, 33.0, 0.0, 0.0, 27.0, 49.0, 0.0, 0.0, 0.0, 32.0, 0.0, 0.0, 35.0, 42.0, 49.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 11.0, 0.0, 28.0, 16.0, 15.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 45.0, 15.0, 4.0, 1.0, 0.0, 10.0, 5.0, 0.0, 27.0, 0.0, 46.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 27.0, 0.0, 31.0, 0.0, 29.0, 0.0, 0.0, 37.0, 0.0, 0.0, 0.0, 
23.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.0, 0.0, 13.0, 0.0, 0.0, 23.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.0, 33.0, 0.0, 0.0, 0.0, 0.0, 39.0, 7.0, 10.0, 0.0, 0.0, 33.0, 0.0, 16.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 44.0, 0.0, 10.0, 
0.0, 0.0, 0.0, 0.0, 37.0, 0.0, 12.0, 0.0, 0.0, 16.0, 0.0, 4.0, 2.0, 30.0, 47.0, 20.0, 0.0, 0.0, 0.0, 0.0, 47.0, 0.0, 23.0, 0.0, 0.0, 48.0, 0.0, 24.0, 0.0, 5.0, 0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 24.0, 0.0, 46.0, 14.0, 3.0, 0.0, 0.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 19.0, 0.0, 0.0, 9.0, 6.0, 6.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 34.0, 28.0, 45.0, 19.0, 0.0, 46.0, 46.0, 48.0, 0.0, 0.0, 0.0, 7.0, 35.0, 48.0, 47.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 29.0, 0.0, 0.0, 20.0, 11.0, 17.0, 0.0, 0.0, 37.0, 0.0, 0.0, 0.0, 0.0, 41.0, 0.0, 0.0, 47.0, 26.0, 49.0, 0.0, 0.0, 23.0, 0.0, 3.0, 0.0, 32.0, 0.0, 36.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.0, 0.0, 0.0, 0.0, 35.0, 0.0, 5.0, 35.0, 
0.0, 4.0, 0.0, 22.0, 0.0, 48.0, 0.0, 0.0, 31.0, 0.0, 34.0, 0.0, 5.0, 0.0, 37.0, 49.0, 31.0, 0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 37.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 5.0, 38.0, 0.0, 0.0, 0.0, 33.0, 0.0, 0.0, 49.0, 41.0, 
0.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.0, 26.0, 0.0, 0.0, 28.0, 33.0, 0.0, 14.0, 8.0, 0.0, 23.0, 31.0, 47.0, 31.0, 0.0, 0.0, 6.0, 0.0, 16.0, 47.0, 0.0, 0.0, 23.0, 0.0, 0.0, 33.0, 0.0, 0.0, 31.0, 0.0, 0.0, 17.0, 0.0, 2.0, 33.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 
